id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sq_ft,total_baths,additional_area,house_type_1Fam,house_type_Duplex,house_type_Twnhs,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,bsmt_qual_2,bsmt_sf,bsmt_cond_2,bsmt_sf_x_cond2,bsmt_sf_x_qual_2,exter_qual2,exter_cond2,remodel_year,remodel_yn,fireplace_yn,pool_yn,Basement_yn,garage_yn,house_sf_x_overall_qual,overall_qual_x_overall_cond
675,535426150,20,RL,80.0,9000,NA,IR1,HLS,Inside,Mod,Norm,1Fam,1Story,6,6,1958,1958,Flat,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,160.0,160.0,Fa,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Basment,1958.0,RFn,1.0,384.0,TA,TA,Y,0,28,64,0,0,0,NA,NA,0,4,2009,WD ,113500.0,1302.0,1.0,384.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,160.0,3,480.0,640.0,3,3,0,0,1,0,1,1,7812.0,36
2910,923225240,160,RM,41.0,2665,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,36.0,757.0,Ex,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,1.0,336.0,TA,TA,Y,104,26,0,0,0,0,NA,NA,0,7,2006,WD ,127000.0,2232.0,2.0,336.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,757.0,3,2271.0,2271.0,3,3,0,0,1,0,1,1,11160.0,30
21,527358140,20,RL,105.0,11751,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,6,1977,1977,Hip,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,Ex,Y,SBrkr,1844,0,0,1844,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,0,122,0,0,0,0,MnPrv,NA,0,1,2010,COD,190000.0,3688.0,2.0,546.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1844.0,3,5532.0,7376.0,3,3,0,0,1,0,1,1,22128.0,36
1873,534177210,20,RL,80.0,9600,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,6,1973,1973,Hip,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,Fa,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,9,2007,WD ,175500.0,2484.0,1.5,528.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1242.0,3,3726.0,3726.0,3,3,0,0,1,0,1,1,17388.0,42
2125,907135050,20,RL,60.0,8428,NA,IR2,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,Ex,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1995.0,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,NA,NA,0,7,2007,WD ,146000.0,1980.0,2.0,384.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,990.0,4,3960.0,3960.0,3,4,0,0,0,0,1,1,9900.0,35
1489,908102260,20,RL,75.0,9937,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1965,1965,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,Gd,Y,SBrkr,1256,0,0,1256,1.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,0,0,NA,NA,0,6,2008,WD ,147500.0,2512.0,2.5,276.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1256.0,3,3768.0,3768.0,4,3,0,0,0,0,1,1,12560.0,30
2383,528110050,20,RL,107.0,13891,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,Ex,Y,SBrkr,2076,0,0,2076,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,850.0,TA,TA,Y,216,229,0,0,0,0,NA,NA,0,9,2006,New,465000.0,4152.0,3.5,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2076.0,4,8304.0,10380.0,5,3,0,0,1,0,1,1,41520.0,50
983,923275040,85,RL,74.0,9101,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,Ex,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,NA,NA,0,7,2009,WD ,165500.0,2207.0,2.0,602.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1097.0,3,3291.0,4388.0,3,4,0,0,1,0,1,1,11035.0,30
1325,902406090,50,RM,81.0,12150,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,Ex,N,FuseF,1050,745,0,1795,0.0,0.0,2,0,4,1,TA,7,Typ,0,NA,Attchd,1954.0,Unf,1.0,352.0,Fa,TA,Y,0,0,0,0,0,0,NA,NA,0,11,2008,WD ,131500.0,2845.0,2.0,352.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1050.0,3,3150.0,3150.0,3,3,0,0,0,0,1,1,14225.0,25
1378,905102170,20,RL,70.0,11200,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1965,1965,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,Ex,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1965.0,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,2,2008,WD ,129500.0,2080.0,2.0,384.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1040.0,3,3120.0,3120.0,3,3,0,0,0,0,1,1,10400.0,25
1537,909281110,70,RL,100.0,9670,NA,IR1,HLS,Inside,Mod,Norm,1Fam,2Story,8,6,1935,1950,Gable,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,TA,Y,SBrkr,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,NA,NA,0,6,2008,WD ,257076.0,2481.0,1.5,786.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,608.0,2,1216.0,1824.0,3,3,15,1,1,0,1,1,19848.0,48
905,909101140,50,RL,60.0,10998,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,Ex,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,TA,6,Min2,0,NA,Detchd,1977.0,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,NA,NA,0,7,2009,WD ,117000.0,2588.0,2.0,660.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,984.0,3,2952.0,2952.0,3,3,19,1,0,0,1,1,12940.0,25
1532,909275050,70,RL,60.0,7200,NA,Reg,HLS,Inside,Mod,Norm,1Fam,2Story,7,6,1931,2000,Gable,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,TA,Y,SBrkr,851,651,0,1502,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,MnPrv,NA,0,2,2008,WD ,149000.0,2278.0,1.5,270.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,776.0,3,2328.0,3104.0,3,2,69,1,1,0,1,1,15946.0,42
132,534475100,20,RL,80.0,9920,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1954,1954,Gable,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,TA,Y,SBrkr,1063,0,0,1063,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,MnPrv,NA,0,2,2010,WD ,128000.0,2119.0,2.0,280.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1056.0,3,3168.0,3168.0,3,3,0,0,0,0,1,1,10595.0,25
1078,528188090,160,RL,36.0,2448,NA,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,NA,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,NA,NA,0,10,2008,WD ,155000.0,2390.0,2.5,474.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,764.0,3,2292.0,3056.0,4,3,1,1,0,0,1,1,16730.0,35
2511,533221080,160,FV,72.5,2998,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,Ex,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,0,6,2006,WD ,166000.0,2280.0,2.5,440.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,756.0,3,2268.0,3024.0,4,3,0,0,0,0,1,1,13680.0,30
912,909250220,50,RL,65.0,7804,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,TA,Y,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,MnPrv,NA,0,12,2009,WD ,135000.0,3103.0,3.0,576.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1122.0,3,3366.0,3366.0,3,3,22,1,1,0,1,1,12412.0,12
330,923226250,160,RM,21.0,1476,NA,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,200,26,0,0,0,0,NA,NA,0,3,2010,WD ,76000.0,1638.0,1.5,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,546.0,3,1638.0,1638.0,3,3,0,0,0,0,1,0,6552.0,28
2586,535305120,20,RL,75.0,10170,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,6,6,1951,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,TA,Y,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,6,2006,WD ,155000.0,1791.0,1.5,400.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,216.0,3,648.0,648.0,3,3,0,0,1,0,1,1,10746.0,36
224,905106140,60,RL,80.0,9364,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,6,7,1969,1969,Gable,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,TA,Y,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,MnPrv,NA,0,3,2010,WD ,158000.0,2015.0,1.5,299.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,663.0,3,1989.0,1989.0,3,3,0,0,0,0,1,1,12090.0,42
98,533212020,160,FV,24.0,2544,Pave,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,7,5,2004,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,NA,NA,0,2,2010,WD ,149500.0,1800.0,3.5,480.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,600.0,3,1800.0,2400.0,4,3,1,1,0,0,1,1,12600.0,35
2565,534479300,20,RL,82.0,9888,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1954,1975,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,TA,Y,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,MnPrv,NA,0,3,2006,WD ,121000.0,1872.0,1.0,240.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,936.0,3,2808.0,2808.0,3,4,21,1,0,0,1,1,9360.0,30
1934,535304170,20,RL,68.0,7942,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,7,1953,1953,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,TA,Y,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,6,2007,WD ,136000.0,2080.0,1.5,293.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1040.0,3,3120.0,3120.0,3,3,0,0,0,0,1,1,12480.0,42
997,527107010,60,RL,64.0,15038,NA,IR2,Lvl,Corner,Gtl,Norm,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,Gd,Y,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,NA,NA,0,11,2008,WD ,173000.0,2552.0,2.5,386.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,916.0,3,2748.0,3664.0,3,3,0,0,1,0,1,1,15312.0,30
64,528382020,60,RL,92.0,11764,NA,IR1,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,8,7,1999,2007,Gable,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,NA,NA,0,4,2010,WD ,290000.0,3422.0,2.5,671.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1152.0,3,3456.0,4608.0,4,3,8,1,1,0,1,1,27376.0,56
1799,528458130,60,FV,75.0,9000,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,Ex,Y,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,NA,NA,0,8,2007,New,303477.0,3794.0,2.5,550.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1184.0,3,3552.0,4736.0,4,3,0,0,1,0,1,1,30352.0,40
230,905109170,20,RL,80.5,20062,NA,IR1,Low,Inside,Mod,Norm,1Fam,1Story,7,7,1977,2001,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,Gd,Y,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,NA,NA,0,4,2010,WD ,270000.0,2903.0,2.5,690.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420.0,3,4260.0,5680.0,4,4,24,1,1,0,1,1,20321.0,49
1295,902109160,50,RM,81.0,7308,NA,Reg,Lvl,Corner,Gtl,Artery,1Fam,1.5Fin,5,5,1920,1950,Gable,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,Gd,N,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,NA,NA,0,6,2008,WD ,122250.0,2676.0,1.0,225.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,936.0,3,2808.0,2808.0,2,2,30,1,1,0,1,1,13380.0,25
638,535178120,20,RL,70.0,8750,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1955,1955,Gable,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,Gd,Y,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,GdWo,NA,0,7,2009,WD ,153000.0,2764.0,1.5,350.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1382.0,3,4146.0,4146.0,3,3,0,0,0,0,1,1,13820.0,25
2278,923202134,20,RL,70.0,8402,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,Ex,Y,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,30,0,0,0,0,NA,NA,0,12,2007,New,147000.0,2240.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1120.0,3,3360.0,4480.0,3,3,0,0,0,0,1,0,11200.0,25
2202,909252150,70,RL,63.0,4000,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,TA,Y,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,6,2007,WD ,148500.0,1629.0,2.0,216.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,531.0,3,1593.0,2124.0,3,3,65,1,1,0,1,1,11403.0,56
2833,908188150,160,RM,32.0,3363,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,Ex,Y,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,NA,NA,0,4,2006,WD ,130000.0,2684.0,2.0,380.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,976.0,3,2928.0,3904.0,4,3,0,0,0,0,1,1,18788.0,35
1707,528150040,20,RL,94.0,13615,NA,IR1,HLS,Corner,Mod,Norm,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,Ex,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,NA,NA,0,6,2007,WD ,372000.0,3604.0,2.5,843.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1802.0,3,5406.0,9010.0,5,3,0,0,1,0,1,1,32436.0,45
2428,528228565,120,RL,43.0,3013,NA,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,Ex,Y,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,NA,NA,0,4,2006,WD ,213490.0,2868.0,2.0,440.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1362.0,3,4086.0,5448.0,4,3,0,0,1,0,1,1,20076.0,35
242,905453080,20,RL,44.0,17485,NA,IR2,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,Ex,Y,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,1,2010,Con,308030.0,3016.0,2.0,572.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1508.0,3,4524.0,6032.0,4,3,1,1,1,0,1,1,21112.0,35
1564,914453045,20,RL,74.0,23730,NA,IR2,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,Ex,Y,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,NA,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,NA,NA,0,9,2008,WD ,300000.0,3872.0,4.0,786.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1840.0,3,5520.0,9200.0,4,3,1,1,0,0,1,1,27104.0,35
2613,535403150,20,RL,79.0,8910,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,Ex,Y,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,NA,NA,0,7,2006,WD ,159500.0,1849.0,1.5,539.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,655.0,3,1965.0,1965.0,3,3,0,0,1,0,1,1,11094.0,36
